followers_per_followees,replies_to_tweets,tweets_with_url_to_total_tweets,number_of_replies,hastag_count_to_word_count_mean,hastag_count_to_word_count_median,hastag_count_to_word_count_min,hastag_count_to_word_count_max,url_count_to_word_count_mean,url_count_to_word_count_median,url_count_to_word_count_min,url_count_to_word_count_max,characters_per_tweet_mean,characters_per_tweet_median,characters_per_tweet_min,characters_per_tweet_max,time_between_posts_mean,time_between_posts_median,spammer
7.8,0.211806,0.086806,61,0.0087,0,0,0.6364,0.0132,0,0,0.5,67.6389,85,1,148,32708.2265,18107,yes
0.911602,0.316484,0.158242,288,0.0034,0,0,0.25,0.0154,0.05556,0,1,85.1549,128,9,164,44033.0473,2018,yes
0.363636,0.068966,0.873563,6,0.0006,0,0,0.0526,0.0489,0,0,0.0714,117.3218,106,19,156,11251.686,878,yes
0.311798,0.32766,0.161702,77,0.0034,0,0,0.1111,0.0154,0,0,0.2,69.8681,86,8,158,181065.7265,156309,yes
0.117647,0.055556,0.342593,6,0.0771,0.07692,0,0.8,0.047,0,0,0.2,70.7685,59,11,144,2058.4486,23,yes
0.240964,0.825566,0.131824,620,0.0014,0,0,0.5,0.0151,0,0,0.3333,67.9321,38,6,147,20059.2067,250,yes
0.982456,0.135389,0.088472,101,0.003,0,0,0.5,0.0256,0,0,1,46.6408,63,3,140,22530.0322,347,yes
0.378788,0.78355,0.082251,181,0.1383,0,0,1,0.0206,0,0,0.5,60.7532,139,10,140,54098.7783,3,yes
0,0,0.967742,0,0.0484,0,0,0.25,0.108,0.1,0,0.2,77.5806,78,33,91,99752.3667,64,yes
0.463415,0.444444,0.124579,132,0.0114,0,0,1,0.0109,0,0,0.5,62.963,113,4,151,15327.9155,85328,yes
0,0,1,0,0.0147,0,0,0.125,0.0633,0.05556,0.0476,0.0909,108.0385,134,75,137,484.3137,373,yes
0.601231,0.558599,0.114013,877,0.0111,0.07692,0,1,0.0123,0,0,1,81.9541,138,4,156,11562.7425,2699,yes
0.674163,0.156984,0.606922,254,0.0073,0,0,0.5,0.0492,0.07692,0,1,105.4073,132,7,166,26766.7798,239,yes
0,0,0.8,0,0.0222,0.11111,0,0.1111,0.1067,0.11111,0,0.2,60.8,85,22,85,729795,64,yes
4.37931,0.162331,0.103018,312,0.0054,0,0,0.75,0.0135,0,0,1,93.5874,80,5,247,40644.3566,32732,yes
1.235294,0.415725,0.019527,809,0.0041,0,0,0.7368,0.0028,0,0,0.5,60.409,43,4,160,6975.8828,445,yes
0.377246,0.288952,0.322946,102,0.0013,0,0,0.25,0.041,0.05882,0,0.5,90.0227,113,4,154,24777.5966,36920,yes
0.027778,0.11236,0.224719,10,0.0737,0.2,0,1,0.0292,0,0,0.1667,76.3483,26,11,158,2888.6705,9,yes
0.117647,0.037594,0.300752,5,0.0744,0.16667,0,1,0.0409,0.16667,0,0.25,73.203,53,21,156,2281.9318,4379,yes
0.959717,0.033774,0.819383,23,0.0009,0,0,0.25,0.1052,0.14286,0,1,78.5389,57,1,150,15385.6868,131,yes
1.143636,0.110876,0.775079,105,0.0794,0,0,0.5,0.085,0.07692,0,1,84.9176,88,14,156,21441.7896,2741,yes
0.518519,0.052632,0.010526,5,0,0,0,0,0.0009,0,0,0.0833,63.8632,16,13,144,99421.5851,11179,yes
0,0,1,0,0.0198,0,0,0.1111,0.0633,0.07143,0.0476,0.0833,108.64,85,74,147,497.3469,343,yes
0.651316,0,0.176875,0,0.0043,0,0,0.8,0.0164,0,0,0.4,103.2613,94,19,603,886.5163,32401,yes
0.238095,0.125,0.875,1,0.0585,0.125,0,0.1429,0.0746,0.0625,0,0.1429,92.75,130,26,130,25786,757,yes
1,0,0.80597,0,0.1359,0.27273,0,0.2727,0.0701,0.09091,0,0.25,98.4328,126,16,130,1148.0752,7,yes
1.136364,0.111111,0.277778,6,0.006,0,0,0.125,0.0253,0,0,0.25,75.0185,43,17,141,324441.1887,581288,yes
0.758621,0,0.142857,0,0.0444,0,0,0.2,0.0159,0,0,0.1111,95.8571,133,30,143,520456.1667,224951,yes
0.976232,0.031866,0.83915,105,0.0021,0,0,0.25,0.0728,0.1,0,0.3333,97.5894,77,2,152,2983.0926,1,yes
0.315068,0.272009,0.404063,241,0.009,0,0,1,0.0483,0,0,1,81.8409,11,1,161,18745.5424,21292,yes
0.62,0.043478,0.623188,3,0.0454,0.05,0,0.5,0.0773,0,0,1,86.4928,135,16,140,137287.5882,365,yes
0.273792,0,0.998618,0,0.0628,0,0,0.5,0.1872,0.25,0,0.5,53.0078,39,23,128,1930.0525,3,yes
0.5,0.127273,0.036364,14,0.0067,0,0,0.5,0.0048,0,0,0.25,64.7818,73,10,147,91174.8073,39240,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,106,106,106,106,0,0,yes
0,0,1,0,0.054,0,0,0.25,0.1108,0.11111,0.1,0.125,83.2222,75,74,103,316302.25,67,yes
1.324138,0.292188,0.17412,490,0.0166,0,0,0.6,0.0238,0,0,1,67.0781,136,4,148,26071.3932,20336,yes
1.493617,0.5962,0.135706,1977,0.0034,0,0,0.3333,0.0115,0,0,1,95.0694,144,4,157,10034.0667,59,yes
1.075584,0.165049,0.65534,34,0.023,0.14286,0,0.5,0.057,0.14286,0,0.25,87.5534,65,11,144,40889.9122,370,yes
0.889908,0.130435,0.126812,36,0.0034,0,0,0.3333,0.0127,0,0,0.3333,107.5362,107,14,144,146760.6073,1114,yes
0.828571,0.271084,0.072289,45,0.0018,0,0,0.1,0.0133,0,0,1,47,85,5,137,73262.1455,413,yes
1.082143,0.50807,0.082868,1637,0.003,0.5,0,0.5,0.0139,0,0,1,53.6549,43,4,152,4580.8904,12,yes
1.113924,0.260238,0.059445,394,0.0031,0,0,0.3333,0.0066,0.0625,0,0.5,75.7252,90,2,158,10055.8903,45,yes
1.111111,0.353741,0.191837,260,0.0004,0,0,0.1667,0.0333,0,0,1,80.8299,85,3,171,30861.3202,92628,yes
0.416058,0.385321,0.168196,126,0.0092,0,0,1,0.0228,0.05263,0,1,75.6483,128,16,147,47402.089,608,yes
0.105263,0,0.963415,0,0.1021,0.10526,0,0.1579,0.0515,0.05263,0,0.125,131.8902,134,26,140,923.1481,38,yes
3.044118,0.076923,0.852071,13,0.0588,0.18182,0,0.3,0.0627,0.09091,0,0.1667,105.3905,78,15,144,70743.5298,1897,yes
1.293522,0.386913,0.136716,2448,0.0092,0.14286,0,0.5,0.012,0.14286,0,0.3333,105.5807,57,8,319,1665.6533,42,yes
8.045455,0.230769,0.153846,36,0.0016,0,0,0.1429,0.0188,0,0,1,110.0897,139,18,156,235364.1097,367,yes
0.89415,0.427673,0.330189,136,0.0042,0,0,0.1538,0.0256,0.05556,0,0.1667,103.1887,142,23,148,50481.2461,7177,yes
0.404255,0.293333,0.146667,22,0.021,0,0,0.5,0.0142,0,0,0.3333,92.6267,133,4,144,25601.3649,2467,yes
0.496296,0.374384,0.098522,76,0.0135,0,0,1,0.0315,0,0,1,71.5764,93,5,149,54643.5644,124,yes
2.84,0.832622,0.029635,3512,0.0031,0,0,0.9,0.0031,0,0,0.3333,78.0121,130,5,237,2792.5713,1761,yes
0.660121,0.058382,0.195501,109,0.0534,0,0,1,0.0221,0.0625,0,0.5,68.3203,134,2,585,22716.8387,38203,yes
3.707317,0.349498,0.135033,836,0.0026,0,0,1,0.0183,0,0,1,71.51,32,1,189,17440.0259,260,yes
0.554217,0.254107,0.187295,232,0.0082,0,0,1,0.0179,0,0,0.3333,72.6101,90,5,145,13850.6469,253,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,106,106,106,106,0,0,yes
0.722222,0.291609,0.11967,212,0.0122,0,0,0.5,0.0133,0,0,0.5,89.8886,43,5,204,30395.3044,775,yes
1.016393,0.48532,0.094216,2215,0.0024,0,0,0.3333,0.0116,0,0,1,98.0318,121,6,231,3863.5268,20,yes
0.816216,0,0.328083,0,0.0002,0,0,0.1429,0.0306,0,0,0.2,79.843,67,1,152,4723.0201,8456,yes
0.808126,0.426829,0.071138,630,0.0049,0,0,0.2222,0.0045,0,0,0.25,98.8279,100,1,165,11016.3437,53947,yes
0.702128,0.146341,0.402439,12,0.0069,0.14286,0,0.1667,0.0621,0,0,0.5,62.7805,46,11,139,174705.5309,61855,yes
0.39661,0.474389,0.466509,602,0.0102,0,0,0.5,0.0434,0,0,1,79.7258,38,11,142,10324.4006,461,yes
1.235294,0.586307,0.05309,2021,0.0022,0,0,0.3333,0.0085,0,0,1,66.3734,50,1,161,9646.2969,15162,yes
0.568562,0.622923,0.047564,1087,0.0048,0,0,1,0.0065,0.33333,0,1,72.2338,34,8,150,3793.117,755,yes
2.25,0.73625,0.044062,2356,0.0052,0,0,1,0.0082,0,0,1,59.3937,32,2,157,4363.6524,211,yes
0.622222,0.135628,0.074899,67,0.0107,0,0,0.4286,0.0094,0,0,0.5,68.1215,45,10,160,22317.503,84802,yes
0,0,1,0,0.3885,0.375,0.375,0.4286,0.0648,0.0625,0.0625,0.0714,126.966,127,119,134,307.4242,30,yes
0.25,0,0.998605,0,0.0206,0,0,0.5,0.1866,0.2,0,1,71.3326,68,9,133,847.3733,98,yes
1.01581,0.20057,0.279772,352,0.0256,0.03704,0,0.75,0.0258,0,0,1,104.3521,130,4,161,24872.8455,7819,yes
0.316,0,1,0,0.0009,0,0,0.625,0.0974,0.06667,0.0476,0.25,82.9853,91,40,140,8682.7349,1936,yes
1.236364,0.325918,0.123471,293,0.0074,0,0,0.25,0.008,0,0,0.1333,105.1869,128,7,158,52380.5278,3767,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,111,111,111,111,0,0,yes
1.230769,0.096336,0.123474,71,0.0017,0,0,0.25,0.01,0,0,0.2857,97.4179,42,12,162,100623.3804,13474,yes
0.842105,0.289474,0.078947,22,0.0043,0,0,0.125,0.0083,0,0,0.1667,69.5921,51,4,140,111486.8667,885345,yes
3.166667,0.285714,0.25,8,0,0,0,0,0.0392,0,0,0.5,71.5357,124,17,154,5272.2222,18,yes
4.645161,0.273298,0.050217,566,0.0103,0,0,0.5,0.0062,0,0,0.5,83.4293,44,1,197,8169.4628,85,yes
0,0,1,0,0.0503,0.125,0,0.25,0.116,0.125,0.1,0.1667,77.7742,80,68,103,87277.7333,64,yes
0.385965,0.380531,0.150442,43,0.0115,0,0,0.25,0.0122,0,0,0.2,90.6903,134,14,164,106960.4732,1769,yes
5.910714,0.57377,0.121433,945,0.0219,0,0,1,0.0177,0,0,1,80.3959,97,5,175,7700.0079,314,yes
0.641587,0.270395,0.366447,411,0.0184,0,0,1,0.0483,0,0,1,95.1783,142,5,246,15556.8756,138,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,99,99,99,99,0,0,yes
2.284553,0.537634,0.087977,550,0.0061,0,0,0.3333,0.0092,0,0,1,83.4027,57,12,156,16569.2671,5782,yes
0,0,1,0,0.0295,0,0,0.125,0.1243,0.11111,0.1,0.2,72.625,80,50,80,423177.4286,43388,yes
1.1,0.142857,0.054187,29,0,0,0,0,0.0062,0,0,0.2,79.1133,127,18,143,47082.8416,14067,yes
0.2457,0.116603,0.041825,92,0.007,0,0,0.3333,0.0056,0,0,1,82.9265,105,7,152,26422.9188,11516,yes
2.933333,0.196078,0.666667,10,0.0613,0.09091,0,0.2222,0.0423,0.09091,0,0.1429,114.8039,99,41,140,217116.56,1055,yes
1.512239,0.415846,0.508733,2619,0.0163,0,0,0.6667,0.0545,0.25,0,1,87.5318,82,4,356,1322.6987,959,yes
0.395349,0.354898,0.212569,192,0.0048,0,0,0.3125,0.0174,0.25,0,0.3333,81.0129,54,7,157,21761.0759,15,yes
1.516484,0.605678,0.080442,1152,0.0065,0,0,1,0.0117,0.05,0,0.3333,65.2634,137,4,158,7043.7996,75133,yes
1.166667,0.375,0.0625,6,0.0057,0,0,0.0909,0.0057,0,0,0.0909,39.75,11,11,81,30430.3333,843,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,106,106,106,106,0,0,yes
0,0,1,0,0.0406,0,0,0.0909,0.0802,0.07692,0.0625,0.1,84.2273,79,68,101,685.7442,542,yes
0.435005,0.156522,0.026087,18,0.0014,0,0,0.1667,0.0017,0,0,0.0833,62,65,11,140,120165.2632,116658,yes
0.721569,0.252632,0.842105,24,0.0035,0,0,0.25,0.0776,0.05263,0,0.25,126.4632,131,43,145,109195.1809,897,yes
0.59375,0.028571,0.371429,1,0.0536,0,0,0.5,0.0292,0,0,0.1429,96.9143,45,18,144,63866.5588,10101,yes
0,0,1,0,0.0333,0.1,0,0.1,0.1333,0.1,0.1,0.2,74.3333,85,52,86,1462659,2925253,yes
0.33871,0.188679,0.132075,20,0.0091,0,0,0.1667,0.0163,0,0,0.1667,54.3962,42,9,140,75981.3429,83965,yes
1.846154,0.60127,0.12303,2556,0.0167,0,0,1,0.0157,0,0,1,83.765,117,3,165,3534.3751,1551,yes
0.418605,0.246575,0.438356,36,0.0047,0,0,0.1667,0.0644,0,0,1,91.7466,52,19,396,57610.5034,18537,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,102,102,102,102,0,0,yes
1,0,0.981818,0,0.0224,0,0,0.1538,0.0682,0.05,0,0.1111,104.5818,125,72,138,59427.0556,2169,yes
0.851351,0.016129,0.435484,1,0.0133,0,0,0.2,0.0332,0,0,0.1429,115.9032,49,19,164,138245.459,240363,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,103,103,103,103,0,0,yes
0.347518,0.433735,0.078983,324,0.0153,0,0,1,0.0073,0,0,0.5,79.6867,116,14,151,20471.7024,176,yes
0.617021,0.013667,0.981777,6,0.0004,0,0,0.1667,0.1468,0.2,0,0.6667,66.6059,53,22,139,21099.3333,2078,yes
0.770186,0.282379,0.349639,508,0.0085,0,0,0.5,0.0309,0.05882,0,0.5,104.6654,134,8,170,8692.7942,1517,yes
1.358491,0.040794,0.955899,37,0.0015,0,0,0.25,0.2896,0.33333,0,1,64.301,62,17,156,44637.9404,8631,yes
0.280488,0,0.99711,0,0.0247,0,0,0.25,0.137,0.05882,0,0.3333,61.0578,104,28,138,260.7855,6,yes
0.742163,0.077239,0.934265,94,0.0002,0,0,0.25,0.1417,0.16667,0,0.3333,60.5678,53,21,140,4407.4523,1,yes
0.650485,0.28866,0.268041,28,0.0217,0,0,0.5,0.0551,0,0,1,68.5567,37,7,143,375299.3854,255547,yes
0.30597,0.215385,0.384615,14,0.0294,0,0,0.1818,0.0678,0,0,1,92.0615,138,6,148,279814.25,104891,yes
14.78125,0.633188,0.072988,2030,0.0006,0,0,0.5,0.0147,0,0,1,59.0714,127,3,150,2324.2106,2324,yes
0.793548,0.235119,0.232143,79,0.0069,0,0,0.2,0.0229,0,0,0.3333,88.0923,23,9,160,76087.7552,44512,yes
0.506329,0.358108,0.344595,53,0.0089,0.07692,0,0.1333,0.0336,0,0,0.5,100.3716,85,27,149,107049.5102,47887,yes
0.914439,0.106838,0.25641,25,0.0029,0,0,0.2,0.0178,0,0,0.1429,112.3376,139,29,148,62952.6781,45450,yes
0.475,0.333333,0.333333,1,0.0625,0,0,0.1875,0.0208,0,0,0.0625,59,35,21,121,2692555.5,3920069,yes
0.745455,0.295019,0.034483,77,0.0002,0,0,0.0455,0.0045,0,0,0.25,80.1149,90,7,156,44876.8808,6068,yes
4.5,0.000242,0.759699,1,0.1412,0.25,0,0.75,0.0621,0.125,0,0.3333,124.4855,99,32,188,1035.6976,1810,yes
0,0,1,0,0.0735,0,0,0.25,0.1154,0.1,0.0909,0.2,78.3548,80,48,87,98596.9333,64,yes
0.940678,0.271961,0.304452,226,0.0106,0,0,0.3333,0.0362,0.125,0,1,79.4116,57,6,148,63256.8169,28,yes
0.976247,0.325384,0.494607,2142,0.0167,0.07143,0,0.9,0.042,0.07143,0,0.3333,93.9646,117,13,788,1110.0187,842,yes
0.571429,0.507921,0.163366,1026,0.0108,0,0,0.5,0.0175,0,0,1,88.203,36,4,177,6541.7424,812,yes
0,0,1,0,0.0421,0,0,0.25,0.1169,0.11111,0.1,0.1667,77.9355,80,68,95,87013.4,64,yes
1.15493,0.333333,0.103139,223,0.0057,0,0,0.2,0.0083,0,0,0.2857,98.9223,26,13,153,17383.3832,35720,yes
0.76257,0.503268,0.100119,1694,0.0107,0,0,1,0.0135,0,0,1,60.1343,79,3,166,5174.2603,577,yes
1.028169,0.206298,0.129207,190,0.014,0,0,1,0.0212,0,0,1,90.2161,109,7,170,13144.913,196,yes
0.787535,0.578333,0.220556,2082,0.038,0.06667,0,0.5,0.0231,0,0,1,80.9392,83,9,179,3076.0692,275,yes
0.257495,0,1,0,0.0974,0.28571,0,0.75,0.0802,0.14286,0.0345,0.5,111.9401,62,21,155,2753.3883,178,yes
0.875,0.15493,0.15493,11,0.1859,0.16667,0,1,0.0119,0.16667,0,0.1667,80.8732,53,7,168,18537.2143,226,yes
0.812081,0.179254,0.181074,197,0.0049,0,0,0.5,0.0289,0,0,1,71.8954,80,2,189,12991.0264,5805,yes
1.371134,0.186819,0.050109,343,0.0034,0,0,0.5,0.0178,0,0,1,54.421,42,4,230,20953.4649,13470,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,104,104,104,104,0,0,yes
0.611607,0.373887,0.15727,126,0.0079,0.05263,0,0.3333,0.0146,0.05263,0,0.25,89.089,136,11,144,94432.3393,372,yes
1.142857,0,0.963415,0,0,0,0,0,0.078,0.1,0,0.125,107.1951,86,65,149,65456.2593,75,yes
0.916667,0.197674,0.034884,17,0.0044,0,0,0.1111,0.0072,0,0,0.3333,59.686,48,5,130,171433.1529,81175,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,100,100,100,100,0,0,yes
0.714286,0,0.990991,0,0,0,0,0,0.1453,0.05,0,0.3333,72.6847,139,27,159,17951.4344,48514,yes
1.188679,0.55249,0.081992,721,0.1005,0,0,1,0.0083,0,0,1,93.3303,140,4,180,9376.5092,1002,yes
0.491071,0.293103,0.060345,34,0.0195,0,0,1,0.0099,0,0,0.5,46.1207,65,3,138,75604.1043,71306,yes
0.278481,0.18,0.04,18,0.0037,0,0,0.25,0.0058,0,0,0.1667,59.4,61,5,135,14095.8081,7362,yes
0.324257,0.416667,0.166667,15,0.0167,0,0,0.5,0.0381,0,0,1,80.0833,133,18,138,281370.4,36,yes
3.666667,0.280146,0.277101,460,0.0057,0,0,1,0.039,0,0,1,90.2387,89,1,174,9388.7916,492,yes
0.536546,0.00779,0.978578,8,0.067,0,0,0.75,0.0812,0.04762,0,0.5,111.5657,134,21,153,1844.8431,2,yes
1.069339,0.222222,0.616402,84,0.0077,0,0,0.25,0.0415,0,0,0.2,108.2275,118,30,168,40092.8674,7989,yes
1.075472,0.412645,0.121586,1103,0.0037,0,0,0.3571,0.0088,0,0,0.5,95.4579,41,5,157,15533.4038,38414,yes
0.739247,0.002247,0.777528,1,0.0461,0,0,1,0.0735,0.04,0,0.3333,93.0427,140,2,149,26573.8559,1813,yes
1.071429,0.493473,0.078329,189,0.0012,0,0,0.25,0.0118,0,0,1,49.7258,54,2,140,27455.5497,104,yes
1.730769,0.385194,0.108323,921,0.007,0,0,1,0.0261,0,0,1,44.6432,62,1,141,4985.328,25973,yes
4.448934,0,1,0,0.0001,0,0,0.1,0.0927,0.07143,0.05,0.2,89.6417,104,49,127,2754.0503,4,yes
0.772229,0.469722,0.114167,1691,0.004,0,0,0.5,0.0099,0,0,1,87.7372,124,5,159,5776.7555,237,yes
2.310078,0.683307,0.084243,2628,0.0034,0.05556,0,0.3333,0.0072,0.05556,0,0.5,87.7132,142,4,308,3095.0309,373,yes
0.541667,0,0.081633,0,0,0,0,0,0.0092,0.16667,0,0.1667,69.7143,58,23,145,101096.125,227,yes
0.9375,0.23913,0.086957,11,0.0018,0,0,0.0833,0.006,0,0,0.1,79.2391,44,21,140,418077.7556,75717,yes
0.4,0.159091,0.068182,7,0.0061,0,0,0.1667,0.0057,0,0,0.1,55.1818,91,11,120,267491,99456,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,104,104,104,104,0,0,yes
0.392157,0,0.432836,0,0.0325,0,0,0.3077,0.043,0,0,0.3333,91.3806,63,31,147,5668.1128,31,yes
0.411765,0.105882,0.341176,9,0.0646,0,0,0.3333,0.0507,0,0,0.2,73.8588,40,14,148,2480.9881,29,yes
0.595745,0.077348,0.157459,28,0.002,0,0,0.1429,0.0302,0,0,0.5,65.1326,95,2,144,36145.1524,5421,yes
0.3,0,0.984,0,0.1876,0.19048,0,0.2105,0.0469,0.04762,0,0.0526,141.048,143,1,144,12.0403,14,yes
0.4,0.255319,0.368794,36,0.0439,0.16667,0,1,0.0355,0,0,0.5,82.1631,46,19,151,108582.0357,273,yes
0,0,1,0,0.0754,0,0,0.25,0.1138,0.11111,0.0909,0.2,79.3871,75,51,90,98739.3333,64,yes
0.090909,0,0.454545,0,0.0547,0.08333,0,0.1429,0.0587,0,0,0.1667,76.5455,144,27,144,16.4,22,yes
0,0,1,0,0.059,0,0,0.125,0.1134,0.11111,0.0909,0.2,80.069,71,50,89,105261.1429,64,yes
0.046563,0,0.996429,0,0,0,0,0,0.0897,0.07143,0,0.3333,93.1786,89,7,135,1387.0894,926,yes
1.690722,0.213392,0.095659,580,0.016,0.11111,0,1,0.0107,0,0,1,86.8661,122,3,189,3214.4634,423,yes
0.4375,0.166667,0.018519,9,0.0116,0,0,0.3333,0.0062,0,0,0.3333,64.3333,94,19,134,138782.2642,144,yes
0,0,1,0,0.1333,0.125,0,0.25,0.1283,0.125,0.1,0.1667,83.8,79,75,102,621126.25,65,yes
0.824561,0.265574,0.127869,81,0.0031,0,0,0.2,0.0177,0,0,0.4,73.2,95,3,140,54105.7007,64060,yes
0.791304,0.487445,0.322009,330,0.0126,0,0,0.6154,0.0283,0.14286,0,0.3333,112.9645,68,16,365,18691.3284,14625,yes
0.418182,0.46374,0.043893,243,0.0132,0,0,0.6364,0.0057,0,0,0.3333,56.2786,113,6,142,28149.1147,704,yes
1.0999,0.106762,0.469751,30,0.0031,0,0,0.125,0.0548,0.09091,0,0.5,74.2989,118,8,150,40655.675,2082,yes
2.009615,0.529208,0.197224,915,0.0026,0,0,0.3333,0.0191,0,0,1,117.0856,140,16,182,16064.82,36,yes
0.726027,0.298628,0.324455,370,0.0256,0,0,1,0.0828,0,0,1,52.9879,14,2,145,10844.1171,34,yes
1.307692,0,1,0,0.0548,0,0,0.3333,0.0899,0.09091,0.0526,0.1667,83.8966,81,53,116,86105.0714,233701,yes
1.021277,0.30021,0.053249,716,0.0057,0,0,1,0.0072,0,0,1,68.4843,92,6,160,16081.1443,40474,yes
0,0.087912,0.274725,8,0.0596,0,0,0.375,0.037,0.125,0,0.2,71.7033,50,16,148,2310.6889,14,yes
0.865979,0.083019,0.162264,22,0.0068,0,0,0.5,0.0252,0.25,0,0.5,61.2226,37,3,150,36361.6174,90,yes
1.066828,0.015385,0.138462,1,0.0253,0,0,0.4,0.0181,0,0,0.3333,80.1385,72,34,137,118056.9844,56631,yes
0,0,1,0,0.0875,0,0,0.25,0.1149,0.1,0.0909,0.2,79.4839,80,50,94,98179.9667,64,yes
1.119318,0.396922,0.032807,980,0.01,0,0,1,0.0029,0,0,0.5,91.401,139,4,158,5659.4271,12919,yes
0,0,1,0,0.0437,0,0,0.25,0.1189,0.11111,0.1,0.1429,80.125,72,70,109,353875.5714,63,yes
0,0.15625,0.65625,10,0.0057,0,0,0.0909,0.0502,0.04167,0,0.1667,97.4375,139,6,147,6675.2381,9664,yes
0,0,1,0,0.0677,0.125,0,0.25,0.112,0.125,0.0909,0.2,79.9032,79,57,88,99207.2667,64,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,108,108,108,108,0,0,yes
1.37037,0.454545,0.272727,5,0.0162,0,0,0.1111,0.0237,0,0,0.1111,70.8182,17,13,140,7368797.4,4680521,yes
0,0.044248,0.256637,5,0.0544,0,0,0.2857,0.0354,0.11111,0,0.2,74.4071,58,18,271,2630.0357,38965,yes
0,0.134328,0.313433,9,0.0012,0,0,0.0833,0.2643,0,0,1,254.1343,192,64,805,18243.5303,7358,yes
0.703236,0.262315,0.116995,213,0.0094,0,0,1,0.0092,0,0,0.5,101.6207,60,6,270,21110.3909,1034,yes
0.863636,0.256972,0.165339,129,0.0229,0,0,0.5,0.0288,0,0,1,64.6155,92,7,149,31043.8303,36,yes
0,0,1,0,0.0694,0,0,0.1667,0.125,0.11111,0.1111,0.1667,82,71,71,102,868300.3333,77,yes
1.379747,0.396947,0.049325,676,0.0131,0,0,1,0.0079,0,0,0.5,62.0505,30,2,154,7714.584,6050,yes
0,0,0.967742,0,0.0851,0,0,0.25,0.1123,0.11111,0,0.2,76.4839,74,28,91,87949.3333,64,yes
1.78389,0.597678,0.049218,2368,0.0115,0,0,1,0.0063,0,0,1,73.9134,140,5,161,3470.3411,244,yes
0.873563,0.258599,0.104459,203,0.0009,0,0,0.2,0.0232,0,0,1,47.2471,17,3,142,38912.9031,1066,yes
11.752137,0.435848,0.178602,2045,0.01,0,0,1,0.0157,0.09091,0,1,93.2129,108,8,170,3620.5926,780,yes
0.096154,0.013158,0.315789,1,0.0575,0,0,0.2,0.0431,0.14286,0,0.2,78.1974,52,11,158,3116.4133,17936,yes
1.08,0.470978,0.159204,284,0.0019,0,0,0.3333,0.1025,1,0,1,39.9536,23,3,147,87350.3422,109885,yes
1,0.948864,0.897727,167,0.0434,0.05882,0,0.0625,0.056,0.05882,0,0.0769,127,137,5,144,13780.56,24,yes
0.568,0.416016,0.162109,639,0.0046,0,0,0.5,0.0229,0,0,1,80.4076,56,5,155,7352.8749,2738,yes
1.15444,0.571072,0.194514,229,0.0099,0,0,0.3333,0.0274,0,0,1,65.1047,138,3,151,28360.665,255,yes
1.081633,0.581331,0.089772,2927,0.0048,0,0,1,0.0102,0,0,1,83.1565,92,3,294,2613.0133,35559,yes
0.784,0.218182,0.309091,24,0.0814,0.23077,0,0.5,0.0283,0.07692,0,0.1667,86.7909,108,13,155,63293.0734,38741,yes
1.287805,0.318707,0.035797,276,0.0096,0,0,0.5,0.0065,0,0,1,103.8868,140,17,150,20213.7977,48,yes
0.243968,0.268722,0.193833,61,0.034,0,0,1,0.0267,0,0,0.5,70.163,22,12,158,65763.0531,3546,yes
0.36911,0.530318,0.116458,551,0.046,0.77778,0,1,0.0122,0,0,1,77.0221,136,4,190,10477.7707,332,yes
0.87963,0.567143,0.034643,1588,0.0054,0,0,1,0.0055,0,0,1,59.2586,83,2,201,1488.8717,3770,yes
0.798893,0.324632,0.40054,1082,0.0225,0,0,1,0.051,0.08333,0,1,81.8182,103,4,325,15147.3469,6,yes
0.630435,0.392,0.104,98,0.006,0,0,0.5,0.0298,0,0,1,60.036,35,9,144,84624.2289,66831,yes
0.523256,0.296296,0.148148,24,0.0126,0.08333,0,0.25,0.0307,0,0,1,72.4691,96,15,144,118775.975,83,yes
0,0,1,0,0.0444,0,0,0.1111,0.1202,0.125,0.1111,0.1429,83.4,76,76,101,628855.5,65,yes
0,0,1,0,0.1667,0.16667,0.1667,0.1667,0.1667,0.16667,0.1667,0.1667,104,104,104,104,0,0,yes
9.798283,0.051158,0.802124,53,0.005,0,0,0.75,0.0541,0.06667,0,0.25,114.2664,90,29,159,21406.0155,32,yes
3.255814,0.287719,0.057895,328,0.0152,0,0,1,0.0071,0.0625,0,1,75.8658,116,2,184,9563.95,6842,yes
